src_title,db_type,fonds_title,creator,image_title,subjects,names,creation_date,image_number,description,image_url
Title based content of image.,Photographs,,Chris Bruun,Morning Summer Storm - Image 2 of 10,"Aerial views, Buildings, Cityscapes, Sunrises & sunsets, Weather",,19 July 2011 (06:30:44),EA-784-614,"Aerial view taken from 120 Street looking northeast along 104 Avenue across Oliver towards downtown.
Note: see evening summer storm EA-784-623 to EA-784-631.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1ODY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5MzY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Morning Summer Storm - Image 3 of 10,"Aerial views, Buildings, Cityscapes, Sunrises & sunsets, Weather",,19 July 2011 (06:31:47),EA-784-615,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see evening summer storm EA-784-623 to EA-784-631.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1ODc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5Mzc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Morning Summer Storm - Image 4 of 10,"Aerial views, Buildings, Cityscapes, Sunrises & sunsets, Weather",,19 July 2011 (06:32:51),EA-784-616,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see evening summer storm EA-784-623 to EA-784-631.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1ODg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5Mzg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Morning Summer Storm - Image 5 of 10,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (07:29:10),EA-784-617,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see evening summer storm EA-784-623 to EA-784-631.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1ODk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5Mzk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Morning Summer Storm - Image 6 of 10,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (07:29:37),EA-784-618,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see evening summer storm EA-784-623 to EA-784-631.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1OTA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NDA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Morning Summer Storm - Image 7 of 10,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (07:30:04),EA-784-619,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see evening summer storm EA-784-623 to EA-784-631.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1OTE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NDE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Morning Summer Storm - Image 8 of 10,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (07:30:39),EA-784-620,"Aerial view taken from 104 Avenue and 120 Street looking southeast across Oliver towards Jasper Avenue; includes condos on or near Jasper Avenue (Oak Tower, Oakwood Towers, Oliver Point and Mountbatten).
Note: see evening summer storm EA-784-623 to EA-784-631.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1OTI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NDI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Morning Summer Storm - Image 9 of 10,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (07:31:10),EA-784-621,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see evening summer storm EA-784-623 to EA-784-631.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1OTM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NDM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Morning Summer Storm - Image 10 of 10,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (07:31:40),EA-784-622,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see evening summer storm EA-784-623 to EA-784-631.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1OTQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NDQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Evening Summer Storm - Image 1 of 8,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (18:19:31),EA-784-623,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see morning summer storm EA-784-613 to EA-784-622",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1OTU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NDU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Evening Summer Storm - Image 2 of 8,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (18:19:53),EA-784-624,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see morning summer storm EA-784-613 to EA-784-622",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1OTY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NDY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Evening Summer Storm - Image 3 of 8,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (18:20:30),EA-784-625,"Aerial view taken from 104 Avenue and 120 Street looking southeast across Oliver towards Jasper Avenue; includes condos on or near Jasper Avenue (Oak Tower, Oakwood Towers, Oliver Point, Mountbatten and Rideau Tower)..
Note: see morning summer storm EA-784-613 to EA-784-622",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1OTc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NDc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Evening Summer Storm - Image 4 of 8,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (18:21:45),EA-784-626,"Aerial view taken from 104 Avenue and 120 Street looking south across Oliver towards Jasper Avenue; includes Allin Clinic and Whitehall on 120 Street and condos on or near Jasper Avenue (Oakwood Towers, Park Place, Canterbury and Illuminada).
Note: see morning summer storm EA-784-613 to EA-784-622",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1OTg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NDg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Evening Summer Storm - Image 5 of 8,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (18:22:21),EA-784-627,"Aerial view taken from 104 Avenue and 120 Street looking southeast across Oliver towards Jasper Avenue; includes low rise buildings on 119 Street and condos on or near Jasper Avenue (Oak Tower, Oakwood Towers, Oliver Place and Mountbatten).
Note: see morning summer storm EA-784-613 to EA-784-622",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM1OTk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NDk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Evening Summer Storm - Image 6 of 8,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (18:40:30),EA-784-628,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see morning summer storm EA-784-613 to EA-784-622",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MDA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NTA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking Southeast Towards Jasper Avenue,"Aerial views, Buildings, Fall, Trees",,[ca. 2008],EA-784-63,"Includes park at 103 Avenue and 120 Street and high-rises along Jasper Avenue from 117 Street to 119 Street (Oakwood Towers, The Mountbatten, Oliver Place, Uptown Estates, Rideau Tower, Park Place, Mayflower, Canterbury Place and The Carlisle).",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTI4MjE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MjkzNDc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Evening Summer Storm - Image 7 of 8,"Aerial views, Buildings, Cityscapes, Clouds, Weather",,19 July 2011 (18:40:52),EA-784-630,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see morning summer storm EA-784-613 to EA-784-622",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MDI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NTI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Evening Summer Storm - Image 8 of 8,"Aerial views, Buildings, Cityscapes, Clouds, Rainbows",,19 July 2011 (21:39:11),EA-784-631,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; includes rainbow over downtown skyline.
Note: see morning summer storm EA-784-613 to EA-784-622",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MDM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NTM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Kiwanis Place Entrance - Park Bench,"Aerial views, Benches, Plant containers, Sidewalks",,20 July 2011 (10:14:10),EA-784-632,"Aerial view of entrance of Kiwanis Place (104 Avenue and 120 Street), taken from the 14th floor.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MDQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Clouds Over Downtown,"Aerial views, Cityscapes, Clouds",,20 July 2011 (19:28:25),EA-784-633,Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; includes Oliver School and downtown skyline in the background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MDU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NTU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Clouds Over Downtown,"Aerial views, Cityscapes, Clouds",,20 July 2011 (19:32:26),EA-784-634,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: b&w version of EA-784-635.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MDY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NTY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Clouds Over Downtown,"Aerial views, Cityscapes, Clouds",,20 July 2011 (19:32:26),EA-784-635,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: compare with EA-784-634.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MDc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NTc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Downtown,"Aerial views, Cityscapes, Rainbows",,20 July 2011 (22:14:13),EA-784-636,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: compare with EA-784-637.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MDg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NTg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Downtown,"Aerial views, Cityscapes, Rainbows",,20 July 2011 (22:14:13),EA-784-637,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: compare with EA-784-636.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MDk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NTk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Downtown,"Aerial views, Cityscapes, Rainbows",,20 July 2011 (22:14:30),EA-784-638,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: compare with EA-784-639.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MTA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NjA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Downtown,"Aerial views, Cityscapes, Rainbows",,20 July 2011 (22:14:30),EA-784-639,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: compare with EA-784-638.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MTE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NjE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Lamplighter At Night,"Buildings, Night photographs, Signs, Streets",,[ca. 2008],EA-784-64,Located at 104 Avenue and 121 Street (10333 - 121 Street); includes Solano House and Molson's building with neon sign in background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTI4MjA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MjkzNDg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Coloured Sky Over Downtown,"Aerial views, Cityscapes",,20 July 2011 (22:14:44),EA-784-640,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see rainbow images EA-784-636 to EA-784-648.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MTI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NjI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Downtown,"Aerial views, Cityscapes, Rainbows",,20 July 2011 (22:15:06),EA-784-641,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: compare with EA-784-642.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MTM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NjM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Downtown,"Aerial views, Cityscapes, Rainbows",,20 July 2011 (22:15:06),EA-784-642,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: compare with EA-784-641.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MTQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NjQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Downtown,"Aerial views, Cityscapes, Rainbows",,20 July 2011 (22:15:25),EA-784-643,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: compare with EA-784-644.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MTU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NjU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Downtown,"Aerial views, Cityscapes, Rainbows",,20 July 2011 (22:15:25),EA-784-644,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: compare with EA-784-643.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MTY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NjY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Downtown,"Aerial views, Cityscapes, Rainbows",,20 July 2011 (22:16:56),EA-784-645,Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MTc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5Njc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Downtown,"Aerial views, Cityscapes, Rainbows",,20 July 2011 (22:18:49),EA-784-646,Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MTg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5Njg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Downtown,"Aerial views, Cityscapes, Rainbows",,20 July 2011 (22:19:30),EA-784-647,Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MTk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5Njk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Downtown,"Aerial views, Cityscapes, Rainbows",,20 July 2011 (22:20:27),EA-784-648,Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; includes downtown skyline.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MjA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NzA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Summer Storm - Image 1 of 5,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,21 July 2011 (19:08:11),EA-784-649,"Storm clouds at the beginning of the storm.
Aerial view taken from 104 Avenue and 120 Street looking southeast across Oliver towards Jasper Avenue; includes Peace Garden Park and Allin Clinic on 120 Street, low rise buildings on 119 Street and condos on or near Jasper Avenue (Oak Tower, Oakwood Towers, Oliver Place, Mountbatten, Rideau Tower, Park Place and Canterbury).",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MjE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NzE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking Southwest Towards Glenora,"Aerial views, Buildings, Steam, Winter",,[ca. 2009],EA-784-65,"Includes The Dakota and Parkview Manor, high-rises along Jasper Avenue (Bristol Tower, Top of the Valley, Valleyview Manor, The Gainsborough, The Athabascan, The Glenora and Fonataine), the steeple of the Robertson-Wesley United Church, High Street condos, and Plaza 124 and The Guardian on 124 Street.
Note - compare with EA-784-66 and 67.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTI4MjI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MjkzNDk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Summer Storm - Image 2 of 5,"Aerial views, Buildings, Cityscapes, Clouds",,21 July 2011 (19:08:30),EA-784-650,"Storm clouds at the beginning of the storm.
Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; includes Oliver School and downtown skyline in the background.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MjI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NzI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
